Account ID,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Current Quarter?,Days Left before EOQ,Hide Dates,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Opportunity Type Filter,Product Name,Product Name Filter,Stage,Today,Won,Zip Code,Amount,Customer Count,Discount Granted,Latitude,Longitude,Number of Records,Opportunity Quantity,Sales,Software Sold,Transactions,Unit Price,Weekly Sales,Account Owned By,Close Date,Opportunity Type,Product Name,Today,Current Quarter Quota,Number of Records,Quota
001i0000008rDEdAAM,Ut Ipsum Ac Corporation,Dennis Watson,Gold,"27 Broadway St Ste A, Toledo, OH 43604-8701",Toledo,Midwest,Ohio,12/24/2013,TRUE,12/16/2013,Other Quarters,31,TRUE,Technology,006i0000001vv6nAAA,Ut Ipsum Ac Corporation vv6nAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,43604,1848,1,23.00%,41.643183,-83.538217,1,3,$2K,3,1,800,"$1,848.00 ",,,,,,,,
001i0000008rFSnAAM,Tellus Lorem Eu PC,Dennis Watson,Gold,"412 N Main St, Evansville, IN 47711-5418",Evansville,Midwest,Indiana,3/22/2014,TRUE,3/22/2014,Other Quarters,31,TRUE,Technology,006i0000001vvTvAAI,Tellus Lorem Eu PC vvTvAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,47711,6600,1,25.00%,37.981589,-87.564,1,11,$7K,11,1,800,"$6,600.00 ",,,,,,,,
001i0000008rFa4AAE,Dolor Sit Amet Institute,Dennis Watson,Gold,"215 N 4th St, Columbus, OH 43215-2510",Columbus,Midwest,Ohio,9/30/2013,TRUE,9/23/2013,Other Quarters,31,TRUE,Technology,006i0000001vunsAAA,Dolor Sit Amet Institute vunsAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,43215,10800,1,25.00%,39.96727,-82.997612,1,18,$11K,18,1,800,"$10,800.00 ",,,,,,,,
001i0000008rFa4AAE,Dolor Sit Amet Institute,Dennis Watson,Gold,"215 N 4th St, Columbus, OH 43215-2510",Columbus,Midwest,Ohio,8/13/2014,TRUE,8/13/2014,Other Quarters,31,TRUE,Technology,006i0000001vw9uAAA,Dolor Sit Amet Institute vw9uAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,43215,111600,1,25.00%,39.96727,-82.997612,1,186,$112K,186,1,800,"$111,600.00 ",,,,,,,,
001i0000008rF1RAAU,Mauris Molestie Institute,Dennis Watson,Gold,"13 S Baldwin St, Bargersville, IN 46106-9089",Bargersville,Midwest,Indiana,12/25/2013,TRUE,12/23/2013,Other Quarters,31,TRUE,Agriculture,006i0000001vv8ZAAQ,Mauris Molestie Institute vv8ZAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,46106,32120,1,27.00%,39.520959,-86.167006,1,55,$32K,55,1,800,"$32,120.00 ",,,,,,,,
001i0000008rFcqAAE,Ultrices Posuere Institute,Dennis Watson,Gold,"1038 Lafayette Ave, Columbus, IN 47201-5756",Columbus,Midwest,Indiana,12/7/2013,TRUE,12/4/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vv4cAAA,Ultrices Posuere Institute vv4cAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,47201,11680,1,27.00%,39.209237,-85.919078,1,20,$12K,20,1,800,"$11,680.00 ",,,,,,,,
001i0000008rDbkAAE,Vestibulum Ante Incorporated,Dennis Watson,Gold,"1430 W Franklin St, Evansville, IN 47710-1030",Evansville,Midwest,Indiana,3/24/2014,TRUE,3/20/2014,Other Quarters,31,TRUE,Agriculture,006i0000001vvTiAAI,Vestibulum Ante Incorporated vvTiAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,47710,71424,1,28.00%,37.980028,-87.585323,1,124,$71K,124,1,800,"$71,424.00 ",,,,,,,,
001i0000008rFTlAAM,Suspendisse Limited,Dennis Watson,Gold,"108 E 6th St, Bloomington, IN 47408-3311",Bloomington,Midwest,Indiana,5/7/2014,TRUE,5/5/2014,Other Quarters,31,TRUE,Agriculture,006i0000001vviGAAQ,Suspendisse Limited vviGAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,47408,5112,1,29.00%,39.167352,-86.533049,1,9,$5K,9,1,800,"$5,112.00 ",,,,,,,,
001i0000008rFwEAAU,Vestibulum Mauris Company,Jesse Alexander,Gold,"115 S 5th St, Columbia, MO 65201-4230",Columbia,Midwest,Missouri,5/19/2014,TRUE,5/14/2014,Other Quarters,31,TRUE,Technology,006i0000001vvkQAAQ,Vestibulum Mauris Company vvkQAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,65201,56000,1,0.00%,38.950006,-92.332281,1,70,$56K,70,1,800,"$56,000.00 ",,,,,,,,
001i0000008rEqYAAU,Aliquet Associates,Jesse Alexander,Gold,"305 S Market Ave, Springfield, MO 65806-2023",Springfield,Midwest,Missouri,11/25/2013,TRUE,11/27/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vv3CAAQ,Aliquet Associates vv3CAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,65806,206416,1,3.00%,37.207767,-93.295819,1,266,$206K,266,1,800,"$206,416.00 ",,,,,,,,
001i0000008rEjWAAU,Lacus Quisque Imperdiet Industries,Jesse Alexander,Gold,"264 Thompson Rd, Ava, IL 62907-2658",Ava,Midwest,Illinois,11/3/2013,TRUE,11/5/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuz4AAA,Lacus Quisque Imperdiet Industries vuz4AAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62907,1552,1,3.00%,37.875669,-89.430922,1,2,$2K,2,1,800,"$1,552.00 ",,,,,,,,
001i0000008rEK9AAM,In Sodales Company,Jesse Alexander,Gold,"105 E Jefferson Ave, Kirkwood, MO 63122-4025",Kirkwood,Midwest,Missouri,7/30/2014,TRUE,7/30/2014,Other Quarters,31,TRUE,Retail,006i0000001vw6QAAQ,In Sodales Company vw6QAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,63122,5432,1,3.00%,38.582536,-90.405675,1,7,$5K,7,1,800,"$5,432.00 ",,,,,,,,
001i0000008rGDuAAM,Sed Molestie Sed Limited,Jesse Alexander,Gold,"227 N Main St Ste 101, Galena, IL 61036-2217",Galena,Midwest,Illinois,9/14/2014,TRUE,9/9/2014,Other Quarters,31,TRUE,Publishing,006i0000001vwHjAAI,Sed Molestie Sed Limited vwHjAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61036,52224,1,4.00%,42.416936,-90.426278,1,68,$52K,68,1,800,"$52,224.00 ",,,,,,,,
001i0000008rFBVAA2,Pede Nunc Industries,Jesse Alexander,Gold,"422 Nth Main St, Hannibal, MO 63401",Hannibal,Midwest,Missouri,1/26/2015,TRUE,1/24/2015,Other Quarters,31,TRUE,Services,006i0000001vx2rAAA,Pede Nunc Industries vx2rAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,63401,10752,1,4.00%,39.71224,-91.357556,1,14,$11K,14,1,800,"$10,752.00 ",,,,,,,,
001i0000008rFksAAE,Neque Venenatis Lacus Ltd,Jesse Alexander,Gold,"4204 W Main St, Belleville, IL 62226-5501",Belleville,Midwest,Illinois,3/21/2014,TRUE,3/20/2014,Other Quarters,31,TRUE,Business Services,006i0000001vvTjAAI,Neque Venenatis Lacus Ltd vvTjAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62226,4560,1,5.00%,38.537919,-90.021074,1,6,$5K,6,1,800,"$4,560.00 ",,,,,,,,
001i0000008rG01AAE,Nisl Quisque Institute,Jesse Alexander,Gold,"1413 5th Ave, Moline, IL 61265-1335",Moline,Midwest,Illinois,8/29/2014,TRUE,8/24/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vwCSAAY,Nisl Quisque Institute vwCSAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61265,11400,1,5.00%,41.506189,-90.517182,1,15,$11K,15,1,800,"$11,400.00 ",,,,,,,,
001i0000008rFqeAAE,Lorem Tristique Aliquet Institute,Jesse Alexander,Gold,"150 N Mosley St, Wichita, KS 67202-2804",Wichita,Midwest,Kansas,12/7/2013,TRUE,12/9/2013,Other Quarters,31,TRUE,Technology,006i0000001vv5PAAQ,Lorem Tristique Aliquet Institute vv5PAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,67202,4512,1,6.00%,37.687431,-97.327228,1,6,$5K,6,1,800,"$4,512.00 ",,,,,,,,
001i0000008rFqeAAE,Lorem Tristique Aliquet Institute,Jesse Alexander,Gold,"150 N Mosley St, Wichita, KS 67202-2804",Wichita,Midwest,Kansas,5/13/2015,TRUE,5/5/2015,This Quarter,31,TRUE,Technology,006i0000001vxhiAAA,Lorem Tristique Aliquet Institute vxhiAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,67202,76544,1,8.00%,37.687431,-97.327228,1,104,$77K,104,1,800,"$76,544.00 ",,,,,,,,
001i0000008rEiYAAU,Sed Eu Limited,Jesse Alexander,Gold,"500 E 135th St, Kansas City, MO 64145-1416",Kansas City,Midwest,Missouri,11/2/2014,TRUE,11/1/2014,Other Quarters,31,TRUE,Utility,006i0000001vwa8AAA,Sed Eu Limited vwa8AAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,64145,728,1,9.00%,38.882717,-94.589835,1,1,$1K,1,1,800,$728.00 ,,,,,,,,
001i0000008rG4rAAE,Non Nisi PC,Jesse Alexander,Gold,"117 E 11th St, Hays, KS 67601-3603",Hays,Midwest,Kansas,12/8/2013,TRUE,12/10/2013,Other Quarters,31,TRUE,Technology,006i0000001vv5cAAA,Non Nisi PC vv5cAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,67601,6480,1,10.00%,38.872084,-99.329578,1,9,$6K,9,1,800,"$6,480.00 ",,,,,,,,
001i0000008rEa4AAE,Tincidunt Institute,Jesse Alexander,Gold,"22221 N Pepper Rd, Lake Barrington, IL 60010-2473",Lake Barrington,Midwest,Illinois,9/27/2013,TRUE,9/29/2013,Other Quarters,31,TRUE,Telecommunication,006i0000001vusjAAA,Tincidunt Institute vusjAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60010,132480,1,10.00%,42.186402,-88.183584,1,184,$132K,184,1,800,"$132,480.00 ",,,,,,,,
001i0000008rF3PAAU,Purus Gravida Associates,Jesse Alexander,Gold,"921 S Riverside Dr, Saint Charles, MO 63301-3489",Saint Charles,Midwest,Missouri,11/19/2014,TRUE,11/18/2014,Other Quarters,31,TRUE,Healthcare,006i0000001vwfYAAQ,Purus Gravida Associates vwfYAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,63301,11392,1,11.00%,38.774465,-90.483987,1,16,$11K,16,1,800,"$11,392.00 ",,,,,,,,
001i0000008rEjWAAU,Lacus Quisque Imperdiet Industries,Jesse Alexander,Gold,"264 Thompson Rd, Ava, IL 62907-2658",Ava,Midwest,Illinois,1/31/2014,TRUE,1/25/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vvHoAAI,Lacus Quisque Imperdiet Industries vvHoAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62907,9048,1,13.00%,37.875669,-89.430922,1,13,$9K,13,1,800,"$9,048.00 ",,,,,,,,
001i0000008rG01AAE,Nisl Quisque Institute,Jesse Alexander,Gold,"1413 5th Ave, Moline, IL 61265-1335",Moline,Midwest,Illinois,12/11/2014,TRUE,12/6/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vwktAAA,Nisl Quisque Institute vwktAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61265,6192,1,14.00%,41.506189,-90.517182,1,9,$6K,9,1,800,"$6,192.00 ",,,,,,,,
001i0000008rELHAA2,Parturient Montes Nascetur Inc.,Jesse Alexander,Gold,"208 W Main St, Cary, IL 60013-2786",Cary,Midwest,Illinois,9/1/2014,TRUE,8/26/2014,Other Quarters,31,TRUE,Healthcare,006i0000001vwD5AAI,Parturient Montes Nascetur Inc. vwD5AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60013,2040,1,15.00%,42.208649,-88.243068,1,3,$2K,3,1,800,"$2,040.00 ",,,,,,,,
001i0000008rFVCAA2,Donec Inc.,Jesse Alexander,Gold,"1035 Sterling Ave, Flossmoor, IL 60422-1252",Flossmoor,Midwest,Illinois,9/27/2013,TRUE,9/29/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vusrAAA,Donec Inc. vusrAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60422,6120,1,15.00%,41.54333,-87.678618,1,9,$6K,9,1,800,"$6,120.00 ",,,,,,,,
001i0000008rF41AAE,Vel Turpis LLP,Jesse Alexander,Gold,"12 S Oak St, Du Quoin, IL 62832-1515",Du Quoin,Midwest,Illinois,10/27/2013,TRUE,10/29/2013,Other Quarters,31,TRUE,Technology,006i0000001vuyIAAQ,Vel Turpis LLP vuyIAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62832,6720,1,16.00%,38.01066,-89.23936,1,10,$7K,10,1,800,"$6,720.00 ",,,,,,,,
001i0000008rEm7AAE,Dui Fusce Corp.,Jesse Alexander,Gold,"418 S Florissant Rd, Saint Louis, MO 63135-2716",Saint Louis,Midwest,Missouri,11/14/2014,TRUE,11/12/2014,Other Quarters,31,TRUE,Technology,006i0000001vwdhAAA,Dui Fusce Corp. vwdhAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,63135,2016,1,16.00%,38.738179,-90.302326,1,3,$2K,3,1,800,"$2,016.00 ",,,,,,,,
001i0000008rFksAAE,Neque Venenatis Lacus Ltd,Jesse Alexander,Gold,"4204 W Main St, Belleville, IL 62226-5501",Belleville,Midwest,Illinois,11/22/2014,TRUE,11/19/2014,Other Quarters,31,TRUE,Business Services,006i0000001vwfjAAA,Neque Venenatis Lacus Ltd vwfjAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62226,11952,1,17.00%,38.537919,-90.021074,1,18,$12K,18,1,800,"$11,952.00 ",,,,,,,,
001i0000008rFaEAAU,Mi Ac Institute,Jesse Alexander,Gold,"3810 N Clark St, Chicago, IL 60613-2812",Chicago,Midwest,Illinois,9/27/2013,TRUE,9/29/2013,Other Quarters,31,TRUE,Automotives,006i0000001vusSAAQ,Mi Ac Institute vusSAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60613,26240,1,18.00%,41.951393,-87.660051,1,40,$26K,40,1,800,"$26,240.00 ",,,,,,,,
001i0000008rG4rAAE,Non Nisi PC,Jesse Alexander,Gold,"117 E 11th St, Hays, KS 67601-3603",Hays,Midwest,Kansas,12/26/2014,TRUE,12/19/2014,Other Quarters,31,TRUE,Technology,006i0000001vwpSAAQ,Non Nisi PC vwpSAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,67601,4592,1,18.00%,38.872084,-99.329578,1,7,$5K,7,1,800,"$4,592.00 ",,,,,,,,
001i0000008rFwEAAU,Vestibulum Mauris Company,Jesse Alexander,Gold,"115 S 5th St, Columbia, MO 65201-4230",Columbia,Midwest,Missouri,5/22/2015,TRUE,5/22/2015,This Quarter,31,TRUE,Technology,006i0000001vxnJAAQ,Vestibulum Mauris Company vxnJAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,65201,273552,1,18.00%,38.950006,-92.332281,1,417,$274K,417,1,800,"$273,552.00 ",,,,,,,,
001i0000008rFVCAA2,Donec Inc.,Jesse Alexander,Gold,"1035 Sterling Ave, Flossmoor, IL 60422-1252",Flossmoor,Midwest,Illinois,10/19/2014,TRUE,10/12/2014,Other Quarters,31,TRUE,Healthcare,006i0000001vwUPAAY,Donec Inc. vwUPAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60422,6480,1,19.00%,41.54333,-87.678618,1,10,$6K,10,1,800,"$6,480.00 ",,,,,,,,
001i0000008rErFAAU,Cras Lorem Lorem Institute,Jesse Alexander,Gold,"215 E State St, Rockford, IL 61104-1010",Rockford,Midwest,Illinois,1/27/2014,TRUE,1/26/2014,Other Quarters,31,TRUE,Transportation,006i0000001vvIAAAY,Cras Lorem Lorem Institute vvIAAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61104,2592,1,19.00%,42.268958,-89.090629,1,4,$3K,4,1,800,"$2,592.00 ",,,,,,,,
001i0000008rFksAAE,Neque Venenatis Lacus Ltd,Jesse Alexander,Gold,"4204 W Main St, Belleville, IL 62226-5501",Belleville,Midwest,Illinois,3/21/2015,TRUE,3/15/2015,Other Quarters,31,TRUE,Business Services,006i0000001vwHWAAY,Neque Venenatis Lacus Ltd vwHWAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62226,16640,1,20.00%,38.537919,-90.021074,1,26,$17K,26,1,800,"$16,640.00 ",,,,,,,,
001i0000008rEjWAAU,Lacus Quisque Imperdiet Industries,Jesse Alexander,Gold,"264 Thompson Rd, Ava, IL 62907-2658",Ava,Midwest,Illinois,11/8/2014,TRUE,11/4/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vwb5AAA,Lacus Quisque Imperdiet Industries vwb5AAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62907,6776,1,23.00%,37.875669,-89.430922,1,11,$7K,11,1,800,"$6,776.00 ",,,,,,,,
001i0000008rFksAAE,Neque Venenatis Lacus Ltd,Jesse Alexander,Gold,"4204 W Main St, Belleville, IL 62226-5501",Belleville,Midwest,Illinois,10/27/2013,TRUE,10/29/2013,Other Quarters,31,TRUE,Business Services,006i0000001vuyEAAQ,Neque Venenatis Lacus Ltd vuyEAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,62226,11552,1,24.00%,38.537919,-90.021074,1,19,$12K,19,1,800,"$11,552.00 ",,,,,,,,
001i0000008rEqYAAU,Aliquet Associates,Jesse Alexander,Gold,"305 S Market Ave, Springfield, MO 65806-2023",Springfield,Midwest,Missouri,11/27/2014,TRUE,11/26/2014,Other Quarters,31,TRUE,Financial Services,006i0000001vwi2AAA,Aliquet Associates vwi2AAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,65806,18240,1,24.00%,37.207767,-93.295819,1,30,$18K,30,1,800,"$18,240.00 ",,,,,,,,
001i0000008rG4sAAE,Vel Quam Dignissim Corp.,Jesse Alexander,Gold,"8815 W 13th St N Ste 100, Wichita, KS 67212-4072",Wichita,Midwest,Kansas,12/7/2013,TRUE,12/9/2013,Other Quarters,31,TRUE,Healthcare,006i0000001vv5NAAQ,Vel Quam Dignissim Corp. vv5NAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,67212,9472,1,26.00%,37.708227,-97.444885,1,16,$9K,16,1,800,"$9,472.00 ",,,,,,,,
001i0000008rFJ0AAM,Amet Ante Associates,Jesse Alexander,Gold,"102 N Center St Ste 111, Bloomington, IL 61701-5065",Bloomington,Midwest,Illinois,2/17/2015,TRUE,2/16/2015,Other Quarters,31,TRUE,Services,006i0000001vxARAAY,Amet Ante Associates vxARAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61701,63344,1,26.00%,40.478778,-88.994597,1,107,$63K,107,1,800,"$63,344.00 ",,,,,,,,
001i0000008rFBVAA2,Pede Nunc Industries,Jesse Alexander,Gold,"422 Nth Main St, Hannibal, MO 63401",Hannibal,Midwest,Missouri,3/26/2014,TRUE,3/24/2014,Other Quarters,31,TRUE,Services,006i0000001vvUaAAI,Pede Nunc Industries vvUaAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,63401,11840,1,26.00%,39.71224,-91.357556,1,20,$12K,20,1,800,"$11,840.00 ",,,,,,,,
001i0000008rErFAAU,Cras Lorem Lorem Institute,Jesse Alexander,Gold,"215 E State St, Rockford, IL 61104-1010",Rockford,Midwest,Illinois,10/16/2014,TRUE,10/13/2014,Other Quarters,31,TRUE,Transportation,006i0000001vwUkAAI,Cras Lorem Lorem Institute vwUkAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61104,7104,1,26.00%,42.268958,-89.090629,1,12,$7K,12,1,800,"$7,104.00 ",,,,,,,,
001i0000008rG01AAE,Nisl Quisque Institute,Jesse Alexander,Gold,"1413 5th Ave, Moline, IL 61265-1335",Moline,Midwest,Illinois,10/18/2013,TRUE,10/20/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuvnAAA,Nisl Quisque Institute vuvnAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61265,5184,1,28.00%,41.506189,-90.517182,1,9,$5K,9,1,800,"$5,184.00 ",,,,,,,,
001i0000008rFJ0AAM,Amet Ante Associates,Jesse Alexander,Gold,"102 N Center St Ste 111, Bloomington, IL 61701-5065",Bloomington,Midwest,Illinois,4/3/2014,TRUE,3/26/2014,Other Quarters,31,TRUE,Services,006i0000001vvVjAAI,Amet Ante Associates vvVjAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61701,6336,1,28.00%,40.478778,-88.994597,1,11,$6K,11,1,800,"$6,336.00 ",,,,,,,,
001i0000008rFwEAAU,Vestibulum Mauris Company,Jesse Alexander,Gold,"115 S 5th St, Columbia, MO 65201-4230",Columbia,Midwest,Missouri,2/5/2015,TRUE,1/31/2015,Other Quarters,31,TRUE,Technology,006i0000001vx5pAAA,Vestibulum Mauris Company vx5pAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,65201,142272,1,28.00%,38.950006,-92.332281,1,247,$142K,247,1,800,"$142,272.00 ",,,,,,,,
001i0000008rG01AAE,Nisl Quisque Institute,Jesse Alexander,Gold,"1413 5th Ave, Moline, IL 61265-1335",Moline,Midwest,Illinois,10/18/2013,TRUE,8/28/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuijAAA,Nisl Quisque Institute vuijAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,61265,2840,1,29.00%,41.506189,-90.517182,1,5,$3K,5,1,800,"$2,840.00 ",,,,,,,,
001i0000008rG5TAAU,Eget Ipsum Donec Inc.,Keyur Cruz,Gold,"161 E Front St, Traverse City, MI 49684-5779",Traverse City,Midwest,Michigan,5/21/2015,TRUE,5/18/2015,This Quarter,31,TRUE,Manufacturing,006i0000001vxmGAAQ,Eget Ipsum Donec Inc. vxmGAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,49684,4000,1,0.00%,44.764299,-85.621241,1,5,$4K,5,1,800,"$4,000.00 ",,,,,,,,
001i0000008rFBhAAM,Nulla Integer Urna Incorporated,Keyur Cruz,Gold,"500 E Division St, Sparta, MI 49345-9360",Sparta,Midwest,Michigan,1/27/2014,TRUE,1/27/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vvIQAAY,Nulla Integer Urna Incorporated vvIQAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,49345,9504,1,1.00%,43.160209,-85.697494,1,12,$10K,12,1,800,"$9,504.00 ",,,,,,,,
001i0000008rFj0AAE,Vestibulum Ut Eros Corp.,Keyur Cruz,Gold,"119 N Michigan Ave, Big Rapids, MI 49307-1401",Big Rapids,Midwest,Michigan,6/23/2014,TRUE,6/22/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vvvNAAQ,Vestibulum Ut Eros Corp. vvvNAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,49307,62568,1,1.00%,43.69908,-85.482,1,79,$63K,79,1,800,"$62,568.00 ",,,,,,,,
001i0000008rG1sAAE,Sed Eget Lacus Foundation,Keyur Cruz,Gold,"207 E Washington St, Ann Arbor, MI 48104-2007",Ann Arbor,Midwest,Michigan,12/21/2014,TRUE,12/21/2014,Other Quarters,31,TRUE,Technology,006i0000001vwqRAAQ,Sed Eget Lacus Foundation vwqRAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,48104,792,1,1.00%,42.280655,-83.746968,1,1,$1K,1,1,800,$792.00 ,,,,,,,,
001i0000008rFYhAAM,Nec Imperdiet Nec Company,Keyur Cruz,Gold,"51 N Broadway St, Lake Orion, MI 48362-3125",Lake Orion,Midwest,Michigan,4/3/2015,TRUE,3/30/2015,This Quarter,31,TRUE,Computer Hardware,006i0000001vxQ1AAI,Nec Imperdiet Nec Company vxQ1AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,48362,43456,1,3.00%,42.785295,-83.240214,1,56,$43K,56,1,800,"$43,456.00 ",,,,,,,,
001i0000008rFE3AAM,Cras Dolor Foundation,Keyur Cruz,Gold,"145 S Washington St, Constantine, MI 49042-1047",Constantine,Midwest,Michigan,11/13/2014,TRUE,11/7/2014,Other Quarters,31,TRUE,Financial Services,006i0000001vwblAAA,Cras Dolor Foundation vwblAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,49042,3104,1,3.00%,41.841706,-85.668613,1,4,$3K,4,1,800,"$3,104.00 ",,,,,,,,
001i0000008rG3HAAU,Magna Tellus Faucibus Ltd,Keyur Cruz,Gold,"120 W Washington St Ste 1, Ann Arbor, MI 48104-1356",Ann Arbor,Midwest,Michigan,12/11/2013,TRUE,12/4/2013,Other Quarters,31,TRUE,Technology,006i0000001vv4jAAA,Magna Tellus Faucibus Ltd vv4jAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,48104,5432,1,3.00%,42.280762,-83.749593,1,7,$5K,7,1,800,"$5,432.00 ",,,,,,,,
001i0000008rG3HAAU,Magna Tellus Faucibus Ltd,Keyur Cruz,Gold,"120 W Washington St Ste 1, Ann Arbor, MI 48104-1356",Ann Arbor,Midwest,Michigan,3/15/2015,TRUE,3/14/2015,Other Quarters,31,TRUE,Technology,006i0000001vxJOAAY,Magna Tellus Faucibus Ltd vxJOAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,48104,10088,1,3.00%,42.280762,-83.749593,1,13,$10K,13,1,800,"$10,088.00 ",,,,,,,,
001i0000008rG3YAAU,The Krusty Krab,Keyur Cruz,Gold,"114 E Washington St, Ann Arbor, MI 48104-1905",Ann Arbor,Midwest,Michigan,9/10/2013,TRUE,9/4/2013,Other Quarters,31,TRUE,Manufacturing,006i0000001vuk4AAA,The Krusty Krab vuk4AAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,48104,2280,1,5.00%,42.28025,-83.747817,1,3,$2K,3,1,800,"$2,280.00 ",,,,,,,,
